comment_id,video_id,author,text,like_count,published_at,reply_count,label_rule
Ugx2no0ZEjvq9j6C8-x4AaABAg,Cs_3BgTpKQc,@Last-xu2tv,01:05 신도시 어머니 같네요 잘어울려요 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0,2025-08-30 16:27:32+00:00,0,밈/유머
Ugx73LHrDIfRUBJ-f2x4AaABAg,Cs_3BgTpKQc,@Dede-ib4wo,primeira vez aqui  e pretendo aparecer mais vezes mesmo sem saber falar seu idioma,0,2025-08-30 16:10:25+00:00,0,밈/유머
UgyVXNSaUqEi7Ct0BZh4AaABAg,Cs_3BgTpKQc,@맛나다-H1y,진짜 금휘님 ㅈㄴ이뻐요,0,2025-08-30 13:55:42+00:00,0,밈/유머
Ugw8aTMaQD414Ok8YXB4AaABAg,Cs_3BgTpKQc,@감자고구마-q5r,그냥 다 이뻐요,0,2025-08-30 13:47:07+00:00,0,밈/유머
Ugz6PQj8Y57aWozkJux4AaABAg,Cs_3BgTpKQc,@윤창현-l1x,"파션의 완성은 얼굴이라고 했음.
누가? 지드래곤님이 😖👍",0,2025-08-30 12:09:38+00:00,0,밈/유머
UgwCYEToxK_9p0q_sId4AaABAg,Cs_3BgTpKQc,@ff01ff,핑뚝은 경계1호 대상인데 잘 어울리시네요 ㅋㅋ,0,2025-08-30 10:40:51+00:00,0,밈/유머
UgzB2OWRtPx3m7ihTix4AaABAg,Cs_3BgTpKQc,@Replicate7,그냥 가발의 완성은 옷걸이..아니 머리걸이? 여튼 끼는 사람이 다인듯. 거의 다 잘어울리시네,0,2025-08-30 10:36:23+00:00,0,밈/유머
Ugx7TTL0lfbR6TwBTuZ4AaABAg,Cs_3BgTpKQc,@츄배릎-n9b,금휘님은 얼굴이 이뻐서 다 잘어울리는데요.,1,2025-08-30 09:59:24+00:00,0,밈/유머
UgyJe7DPw1cFxU0YI554AaABAg,Cs_3BgTpKQc,@xellomia,3:33 김금휘. 나는 공주 발언.,0,2025-08-30 09:56:26+00:00,0,밈/유머
UgyHSub0kLFkzNncPPl4AaABAg,Cs_3BgTpKQc,@2wez961,처음 머리하면 연예인 강미나 닮은 듯,0,2025-08-30 09:28:51+00:00,0,밈/유머
UgxDuh9Kfa7M98-htnN4AaABAg,Cs_3BgTpKQc,@nnnammn,여캠과 엽캠 그 어딘가..,0,2025-08-30 07:55:35+00:00,0,밈/유머
UgwjAj54g42cUq0GLl14AaABAg,Cs_3BgTpKQc,@Orvis919,이쁟ㄴ아아엉,0,2025-08-30 07:39:49+00:00,0,밈/유머
Ugw9Z9T76uJE2vq1kYB4AaABAg,Cs_3BgTpKQc,@marksmithcollins,"일반인 데일리로 생각하면 과한데
영상에 출연하는 컨텐츠 관점에서 보고 있으니까 전부 다 그럴싸함 ㅋㅋㅋㅋㅋ
심지어 컬러나 스타일이 극단적인 것도 리얼리티성이 있는 코스프레라고 보임",2,2025-08-30 07:38:33+00:00,0,밈/유머
UgzxebKkLPCQek70BQd4AaABAg,Cs_3BgTpKQc,@straight1537,첫번째 가발 아라가키 유이가 주로 하던 단발 머리 느낌나네요,0,2025-08-30 07:21:41+00:00,0,밈/유머
UgwUacgbC5Ruo_eqVYR4AaABAg,Cs_3BgTpKQc,@나기사가좋은마리로즈,존예,0,2025-08-30 07:07:25+00:00,0,밈/유머
UgxKv5ictPG5iQqJ4OR4AaABAg,Cs_3BgTpKQc,@오TV오민석,핑크가나은데요,0,2025-08-30 06:56:21+00:00,0,밈/유머
UgwHmBdXW7RjQ31eHo94AaABAg,Cs_3BgTpKQc,@진상고겍,그미는 단발이 제일 낫다 ㅇㅇ,0,2025-08-30 06:55:43+00:00,0,밈/유머
UgzlI2YCycqLxsYYSlZ4AaABAg,Cs_3BgTpKQc,@chris_eun,이 분 베르사유의 장미 애니에서 본 것 같은데…,0,2025-08-30 06:38:13+00:00,0,밈/유머
UgyB9U8dy5mLLg85FyN4AaABAg,Cs_3BgTpKQc,@Lee-SangHun,핑크머리하니 로제같은데?,0,2025-08-30 06:04:45+00:00,0,밈/유머
UgxCairtiwfncqWo1uJ4AaABAg,Cs_3BgTpKQc,@slyderine2661,대머리 민머리 맨들맨들 빡빡이~,0,2025-08-30 05:47:45+00:00,0,밈/유머
UgyyFZTra5wuo95xQlt4AaABAg,Cs_3BgTpKQc,@김광대-t6r,와 금사장 진심 다이어트해서 엄청 이뻐짐,1,2025-08-30 05:18:26+00:00,0,밈/유머
UgwwGlPjZaKpIZgjVE14AaABAg,Cs_3BgTpKQc,@장작-q6v,가발망을쓴 금사장도  이쁘다... 내가 드디더 미친건가..?,0,2025-08-30 05:11:21+00:00,0,밈/유머
UgwbhaWCozcc3EKYBAB4AaABAg,Cs_3BgTpKQc,@나는-f4d,처음에 인트로 가발안쓴거 왜케 단아함,4,2025-08-30 05:03:23+00:00,0,밈/유머
UgwkpXn6vElSpf5HTaV4AaABAg,Cs_3BgTpKQc,@suelee2208,오프닝 올림머리!,0,2025-08-30 05:03:06+00:00,0,밈/유머
Ugwh6UK-eUw0v7A9MEF4AaABAg,Cs_3BgTpKQc,@배준서-z6v,아 남자는 모히칸인데 어? 여자구나,0,2025-08-30 04:51:16+00:00,0,밈/유머
Ugx_qflTCovUHwQFi_p4AaABAg,Cs_3BgTpKQc,@베리메리-j7v,가발을 쓰지 말고 그냥 머리를 그스타일로 1:28  바꾸는게 낫지 않아,0,2025-08-30 04:35:22+00:00,0,밈/유머
Ugw_QoJhIWyDY-wouxt4AaABAg,Cs_3BgTpKQc,@noxxbox-mw4we,핑크가 머리색은 모르겠는데 머리스타일이 이쁘네,0,2025-08-30 04:32:42+00:00,0,밈/유머
Ugyh4haAVkoryyPt2-F4AaABAg,Cs_3BgTpKQc,@Octomys_mimax,단발!,0,2025-08-30 04:31:35+00:00,0,밈/유머
UgyFLnbxn-dqgwiJt3V4AaABAg,Cs_3BgTpKQc,@상어지방이,에구 이뻐~ 다 이뻐유~~~,0,2025-08-30 04:30:44+00:00,0,밈/유머
UgwZA24iwUPAz9oVt-V4AaABAg,Cs_3BgTpKQc,@V8_LSA62,어렵다 다 예뻐요...😊,0,2025-08-30 04:25:58+00:00,0,밈/유머
UgxDIJSq7OHcC-TWeiF4AaABAg,Cs_3BgTpKQc,@Gale_Sniper,무슨 머리를 해도 다 예쁜 천의 얼굴 김그미. 심지어 가발망만 써도 예뻐ㅋ,0,2025-08-30 04:25:26+00:00,0,밈/유머
Ugzkruhy8t4Evvrgt454AaABAg,Cs_3BgTpKQc,@law-1327,밝은 머리 색은 잘 받는데 머리 스타일이 안 어울리네,0,2025-08-30 04:25:25+00:00,1,밈/유머
UgyLRDzMpp7uYdqxItN4AaABAg,Cs_3BgTpKQc,@dsfpp,이걸로 알수있는 사실 원판이 이쁘면 뭔들,0,2025-08-30 04:24:02+00:00,0,밈/유머
UgycJjobIE2yUhu9Cul4AaABAg,Cs_3BgTpKQc,@가랑가랑비,핑뚝 의외로 예쁘다?,0,2025-08-30 04:18:05+00:00,0,밈/유머
UgxGPxHZmsRAB8TXMSd4AaABAg,Cs_3BgTpKQc,@너무덥다-b4y,난 핑크머리도 괜찮은 듯,0,2025-08-30 04:17:15+00:00,0,밈/유머
Ugzl7QFTHwiKZoOzFrx4AaABAg,Cs_3BgTpKQc,@JYM0412,본판이 이쁘니 다 이쁘네,3,2025-08-30 04:15:55+00:00,0,밈/유머
UgzZn9WnbCPZ569O1q54AaABAg,Cs_3BgTpKQc,@lululu2899,0:57 이거네!!,9,2025-08-30 04:14:45+00:00,0,밈/유머
UgwUv9EJn0cEpAHCY4x4AaABAg,Cs_3BgTpKQc,@redfoxm3183,흠 진짜 이쁘기는 한데 흠...,0,2025-08-30 04:04:24+00:00,0,밈/유머
UgzNO-K7qyI1FTvdS3h4AaABAg,Cs_3BgTpKQc,@rheinmetall9028,내 아내임,0,2025-08-30 03:56:46+00:00,0,밈/유머
UgzVbtJ7qQ4zNVGIha94AaABAg,Cs_3BgTpKQc,@알버스세베루스포-p8b,여니처럼 테무 가발깡하셨군요,0,2025-08-30 03:52:36+00:00,0,밈/유머
Ugy76dErZ83OeJrRZQ14AaABAg,Cs_3BgTpKQc,@rauru2111,"1. 잘 사귀고 있다가 헤어지자고 하면 출근할때 피 묻은 칼 들고 찾아올 얀데레


2. 미스포츈



3. 드랙퀸,,,?

4. 젤 나은듯

5. 멘헤라 쿠로미",1,2025-08-30 03:50:23+00:00,0,밈/유머
Ugx2MeH09Ag36XfV4WZ4AaABAg,Cs_3BgTpKQc,@johnnyjung2724,어두워 질수록 어울리는듯?,0,2025-08-30 03:49:26+00:00,0,밈/유머
Ugy9s5vnU291P6BJ0Vx4AaABAg,Cs_3BgTpKQc,@고양이는귀양이,단발 머리 하니까 홍구 와이프 닮았음,0,2025-08-30 03:42:12+00:00,0,밈/유머
UgzgsD5X6NSytZhp44J4AaABAg,Cs_3BgTpKQc,@Ohbabytouchthesky,모야 지뢰계 잘 받쟈나ㅋㅋㅋㅋ 이참에 지뢰계 특집 함 가시죠,8,2025-08-30 03:39:39+00:00,0,밈/유머
Ugzn4EtX04kjr9YcDlp4AaABAg,Cs_3BgTpKQc,@Dokdo-is-korea-land,흠...대머리는 없나용?,59,2025-08-30 03:38:17+00:00,2,밈/유머
UgyIvNL1UoxMZ6nqbyx4AaABAg,Cs_3BgTpKQc,@조재현-z6z,인스타 아이디좀주세요,0,2025-08-30 03:28:08+00:00,0,밈/유머
Ugwwmz-lrbhrqIsCh0Z4AaABAg,Cs_3BgTpKQc,@Limboam,저는 마지막 지뢰계 아이돌 데뷔가 제일 이쁜듯,0,2025-08-30 03:25:35+00:00,0,밈/유머
UgxBqJWFbguPxvrv7cR4AaABAg,Cs_3BgTpKQc,@라뚜,전 마지막꺼요,0,2025-08-30 03:19:59+00:00,0,밈/유머
Ugx5xl3GPieaH2-lktx4AaABAg,Cs_3BgTpKQc,@나홍-f8z,"붉은 색만 너무 과한 느낌이고 나머지는 다 잘 소화하는 듯
머리 윗 쪽이 너무 배송오면서 눌려서 드라이로 공기만 넣어주면 다 예뻐요",5,2025-08-30 03:17:27+00:00,0,밈/유머
Ugy-TnUV5o5FC5i0Mod4AaABAg,Cs_3BgTpKQc,@케릭스-k5l,제가 단발충이라  개인적으로 1:56가 어울리네요 ^^,3,2025-08-30 03:11:23+00:00,0,밈/유머
UgwTVHlRpNHyEhuznll4AaABAg,Cs_3BgTpKQc,@rude3483,넌 흑발이 무조건 맞다,0,2025-08-30 03:10:40+00:00,0,밈/유머
UgxUDK0CQoM13K28W6l4AaABAg,Cs_3BgTpKQc,@SH-tm5vw,콜라방종이라니 ㅋㅋㅋ 신박하네,0,2025-08-30 03:09:46+00:00,0,밈/유머
Ugwk0J8zrZwMKGq29SB4AaABAg,Cs_3BgTpKQc,@mercury9736,1:05 금줌마,5,2025-08-30 03:04:48+00:00,0,밈/유머
UgxX9eEvwhWfhiHwqSZ4AaABAg,Cs_3BgTpKQc,@BRDMN9999,1:05 아 이게 제일 잘 어울린다,30,2025-08-30 03:04:07+00:00,0,밈/유머
UgxbwfHF3T2Z0L9N-L14AaABAg,Cs_3BgTpKQc,@T1JungleOner,1,0,2025-08-30 03:03:15+00:00,0,밈/유머
Ugxvm1Ku-MQfYJF1kRB4AaABAg,DY_Iz5-uuVA,@봉산월드,익숙한 듀얼리스트,0,2025-08-28 15:18:29+00:00,0,밈/유머
UgzuTNDGQg5rK9u65BZ4AaABAg,DY_Iz5-uuVA,@qpdbà-l8s,근데 케데헌 캐릭터들 일본 위플래시 짭?돌 닮지 않음??,0,2025-08-25 12:04:39+00:00,0,밈/유머
UgyRHbkdffLfSwuewYJ4AaABAg,DY_Iz5-uuVA,@how-011,???ㅋㅋㅋ,0,2025-08-21 04:36:18+00:00,0,밈/유머
UgyBquwM8gD5RNST5gx4AaABAg,DY_Iz5-uuVA,@흑당-y6s,ㄹㅇ 만찢남 ㅋㅋㅋ,0,2025-08-18 22:16:50+00:00,0,밈/유머
UgzzlcoqsvPfjVB-9jx4AaABAg,DY_Iz5-uuVA,@아니-y9l,케데헌 뜨기 전 부터 저러고 다녀서 위화감 0임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-15 14:10:29+00:00,0,밈/유머
Ugw03N1MAat8bu0MAi14AaABAg,DY_Iz5-uuVA,@생선조림-1,???뭐임ㅋㅋㅋㅋ 몰랐음ㅋㅋㅋ,1,2025-08-12 03:21:53+00:00,0,밈/유머
UgzmT5tMw8jIAzdxLBN4AaABAg,DY_Iz5-uuVA,@악플러는살인자다,"그래.. 카라미 초반에만 해도 나름 훈훈한 외모라고 칭찬받았었다고...
갑자기 벌레 사랑하고 그런 것만 아녔어도..",0,2025-08-10 23:20:32+00:00,0,밈/유머
UgwnzyJ-Fuf4QLSkJ4p4AaABAg,DY_Iz5-uuVA,@Green_onion_chicken,"자세히 보아야 예쁘다

오래 보아야 사랑스럽다

넌 왜 그래?",0,2025-08-10 11:41:26+00:00,0,밈/유머
Ugxifz239BvqZmCyu3F4AaABAg,DY_Iz5-uuVA,@동범이,카라미 ㅋㅋㅋㅋㅋㅋㄱ,0,2025-08-10 10:48:49+00:00,0,밈/유머
Ugw16zvM4CeKJXxcTg54AaABAg,DY_Iz5-uuVA,@a85403612,금휘님께서 확내리셔서 손민 보였네 이씽 ㅋㅋㅋ,0,2025-08-10 04:24:17+00:00,0,밈/유머
Ugw7EnZ4GkWrkHrx3oF4AaABAg,DY_Iz5-uuVA,@피드-w8r,ㅇ? 뭔가 목걸이가 다르다 이러고 있었네 ㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-09 23:08:48+00:00,0,밈/유머
Ugx1Cq8YrlNv5eTsOlN4AaABAg,DY_Iz5-uuVA,@sakimasa9296,짤을 세로로 배치했으면서 매직아이 가능은 씹ㅋㅋㅋㅋㅋ,0,2025-08-09 20:44:40+00:00,0,밈/유머
UgzAWxStl1njCOCJqhp4AaABAg,DY_Iz5-uuVA,@비내리는밤의달,가발도 아니고 실제머리 ㅋㅋㅋㅋㅋ,0,2025-08-09 19:48:03+00:00,0,밈/유머
Ugx_Opja5uFe3GZEgXl4AaABAg,DY_Iz5-uuVA,@이찬기-d7y,솔찍히 첨에 손 보고 이게 상? 했다가 카라미인거 보고 개깜놀함 ㅋㅋ,0,2025-08-09 18:22:20+00:00,0,밈/유머
UgxciXhKNVpx5j7iz5h4AaABAg,DY_Iz5-uuVA,@최지금,카라미 데몬이었네,0,2025-08-09 16:49:32+00:00,0,밈/유머
UgxFTs-lu5TOPyJcojZ4AaABAg,DY_Iz5-uuVA,@태리미,근데 진심 kdh볼때 카라미로 보였음 ㅋㅋㅋ,0,2025-08-09 16:38:25+00:00,0,밈/유머
UgwAo18-mt4iI5XrvAR4AaABAg,DY_Iz5-uuVA,@김건희-j8h,뒤늦게 발견하는거 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-09 15:21:03+00:00,0,밈/유머
UgylCAVpUVDzPTQzS5V4AaABAg,DY_Iz5-uuVA,@soborobang,'틀린'그림찾기인 이유가 있었네,0,2025-08-09 14:51:16+00:00,0,밈/유머
UgwdAWhgyW1actM3Rt14AaABAg,DY_Iz5-uuVA,@백초하,그와중에 어깨에 있는 베이비 손도 누군가의 손인..,0,2025-08-09 10:30:17+00:00,0,밈/유머
Ugwhi9-U-O3EkQu3xU14AaABAg,DY_Iz5-uuVA,@제천대성5050,아니 씹 ㅋㅋ 이게 뭐여,0,2025-08-09 10:23:46+00:00,0,밈/유머
UgyvNsgvgiky43nVXJF4AaABAg,DY_Iz5-uuVA,@송눈이,로맨스 덕질하는사람은 좋겠다.... 실물이 있어서...,0,2025-08-09 06:52:52+00:00,0,밈/유머
UgwIokkk3suiD3d_Pfx4AaABAg,DY_Iz5-uuVA,@흑설탕여우,저거 아무리봐도 카라미라니깐...ㅋㅋㅋㅋ😂😂😂😂,0,2025-08-09 05:51:15+00:00,0,밈/유머
UgxQxD7mvrNwohKDc7l4AaABAg,DY_Iz5-uuVA,@_freestyle9183,"나도 손부터 보였는데 ㅋㅋㅋㅋ
얼굴은 알지도 못했네 ㅋㅋㅋㅋㅋㅋ",0,2025-08-09 05:33:33+00:00,0,밈/유머
Ugz37ox9dnts3B-JCkx4AaABAg,DY_Iz5-uuVA,@hyu_n0616,실사 만들면 로멘스 역은 카라미다 ㅇㅇ ㅋㅋㅋㅋㅋㅋ,0,2025-08-09 04:11:13+00:00,0,밈/유머
UgzOYsiEGX9-tL882794AaABAg,DY_Iz5-uuVA,@Rak968,와 자연스럽네 진짜,0,2025-08-09 03:00:05+00:00,0,밈/유머
UgwnhL47qXCGeRjJ70x4AaABAg,DY_Iz5-uuVA,@RUMI7486,어 손이 다른데 하고 보니까 아예 다른사람 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-09 02:46:11+00:00,0,밈/유머
UgzNtVBBnCZWwyfTUDF4AaABAg,DY_Iz5-uuVA,@Smwdjþek,위아래러 해놔더 매직아이 할수있음??,0,2025-08-09 02:27:00+00:00,0,밈/유머
UgwIpxyLBFUhrM-h-pt4AaABAg,DY_Iz5-uuVA,@Gwanism,개신기하네 나도 손밖에 안보이던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-09 01:38:17+00:00,0,밈/유머
Ugy2Ei3dfYqDIF8bG-p4AaABAg,DY_Iz5-uuVA,@df12fd34,창문이 다른줄알았지만 건물이 달랐다…,0,2025-08-09 00:48:41+00:00,0,밈/유머
Ugz8QD1AjmIUFn7IkxV4AaABAg,DY_Iz5-uuVA,@Leuco94,닮긴헸어ㅋㅋㅋㅋ,0,2025-08-09 00:01:18+00:00,0,밈/유머
UgyvslkffttYCMbdqSN4AaABAg,DY_Iz5-uuVA,@Fried_Apple,아무래도 날 참고한거 같아,0,2025-08-08 23:38:27+00:00,0,밈/유머
Ugw8J_lyf0JHmwApPEJ4AaABAg,DY_Iz5-uuVA,@Wonder245,ㅅㅂ 난 진짜 여기서 카라미가 나올 줄은 ㅋㅋㅋㅋ,1,2025-08-08 23:31:20+00:00,0,밈/유머
UgzvNMfjmN8GDieBOhJ4AaABAg,DY_Iz5-uuVA,@라리로리루리,듀얼로 승부다!,0,2025-08-08 22:45:03+00:00,0,밈/유머
UgyINcSVIIdqiEG0s-94AaABAg,DY_Iz5-uuVA,@0w0_hyoni,쥰네 어이없네ㅋㅋㅋㅋㅋㅋ,0,2025-08-08 21:48:00+00:00,0,밈/유머
UgxcDLfgvbE98C3F1tJ4AaABAg,DY_Iz5-uuVA,@라리온-x9s,분명한명한명 얼굴보면서 뭐가 틀렷나했는데....,0,2025-08-08 21:08:23+00:00,0,밈/유머
UgwCEwSyMrkgezlZxb94AaABAg,DY_Iz5-uuVA,@박지호-i9s,이야 만찍남 카라미 ㅋㅋㅋㅋ,0,2025-08-08 14:30:04+00:00,0,밈/유머
UgzMqjmn3rZnktqQR5x4AaABAg,DY_Iz5-uuVA,@정모씨-k3l,오히려 원본 코가 너무 괴상하게 생겨서 카라미가 상대적으로 사람같아보임,0,2025-08-08 13:47:10+00:00,0,밈/유머
UgygX9UQZNYvpiLRuOJ4AaABAg,DY_Iz5-uuVA,@todrkrwhagkrhrmfTjfk,저사람은 유희왕카드하더니 어느순간 곤충박사가 되있더니 어느순간 버츄얼 뭐 막하더니 이젠 아이돌이 되어있네,0,2025-08-08 12:49:03+00:00,0,밈/유머
UgzTKWh-oX6CXx-XJeJ4AaABAg,DY_Iz5-uuVA,@엘프짱,실사판 캐스팅 가자,0,2025-08-08 12:04:33+00:00,0,밈/유머
UgwRULweUBV-GqDVVIZ4AaABAg,DY_Iz5-uuVA,@민경준-k8r,개똑같네 ㅋㅋ,0,2025-08-08 09:38:53+00:00,0,밈/유머
Ugx0eHwMo3oM6j3Gpip4AaABAg,DY_Iz5-uuVA,@acu_8,비교하고있다가 카라미였네에서 알았네 진짴ㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-08 07:47:12+00:00,0,밈/유머
Ugy6obmUpuV0PqEWPoZ4AaABAg,DY_Iz5-uuVA,@dooroodori,"와씨 사람이었네 할떄까지 모르고 있었음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
옷이 다르네 정도 였는데
사진이잖아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,2025-08-08 06:44:05+00:00,0,밈/유머
UgxIHVlo70ABPAogOYh4AaABAg,DY_Iz5-uuVA,@중2병강림박-h1n,손 위치도 같았으면 난 끝까지 눈치 못 챘을 듯,0,2025-08-08 06:37:03+00:00,0,밈/유머
UgxC9b40Uc0m_-HT-Y14AaABAg,DY_Iz5-uuVA,@fdzz_real,존나 어렵다 와 이러고 있었는데 ㅅㅂ ㅋㅋㅋㅋㅋㅋ,0,2025-08-08 06:32:54+00:00,0,밈/유머
UgxIOd2g2IODuNb7SJZ4AaABAg,DY_Iz5-uuVA,@박쥐-g3p,실사화 배우 한명 건졌넼ㅋㅋ,0,2025-08-08 06:11:26+00:00,0,밈/유머
UgyLBamDfJUTyIgevnx4AaABAg,DY_Iz5-uuVA,@소보로빵-f5t,언제나 케데헌 코스프레를 하고 다니는 남자,0,2025-08-08 05:35:59+00:00,0,밈/유머
UgxYcMw_5n3nlGiHRdt4AaABAg,DY_Iz5-uuVA,@박재현-c3z4u,젤 왼쪽에 있는 머리로 눈 가린 애 옛날 촉형 같네,0,2025-08-08 05:24:33+00:00,0,밈/유머
Ugz9DGMNyFucaPa8cDx4AaABAg,DY_Iz5-uuVA,@dho-um7wk,거짓말 치지마 편집으로 바꾼거지,0,2025-08-08 04:51:14+00:00,0,밈/유머
UgwaDy0l24BWFRi4vlZ4AaABAg,DY_Iz5-uuVA,@최진혁-h7k,뭐야 카라미잖아 할때까지 몰랐음;;;,0,2025-08-08 03:55:40+00:00,0,밈/유머
Ugz94biHz3jcDUFPVZ94AaABAg,DY_Iz5-uuVA,@현철서-n6o,ㄹㅇ 위화감 1도 없네,0,2025-08-08 03:43:54+00:00,0,밈/유머
UgzQCrIhK-9MVgpjWed4AaABAg,DY_Iz5-uuVA,@랴암민,미친 카라미 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-08 03:20:35+00:00,0,밈/유머
Ugz2Kth1pHpNKjMzEA14AaABAg,DY_Iz5-uuVA,@highstep7518,옷 색깔이 다른데? 하고 보니 사람이 통째로 다름 ㅋㅋㅋㅋㅋㅋ,0,2025-08-08 00:49:02+00:00,0,밈/유머
Ugwphq9ilHEzw_kUr2J4AaABAg,DY_Iz5-uuVA,@우왕-x4u,"지누- 차은우
애비-쌈디 느낌?
카라미-카라미
나머진 ㅁ?ㄹ",0,2025-08-07 22:15:47+00:00,0,밈/유머
UgyELgy5bBrPDJRykaJ4AaABAg,DY_Iz5-uuVA,@dorongnyong99,알고보니까 보이네 ㅋㅋㅋㅋㅋ 첨봤을땐 진짜 몰랐다 ㅋㅋㅋㅋㅋ,0,2025-08-07 21:47:27+00:00,0,밈/유머
UgzS-kju0gEVnsym4ut4AaABAg,DY_Iz5-uuVA,@woodflower,머리는 그럴수 있다해도 표정이 ㅋㅋㅋㅋㅋ ㅈㄴ 똑같네,0,2025-08-07 18:12:28+00:00,0,밈/유머
Ugxva7NOq6tIWPT1wph4AaABAg,DY_Iz5-uuVA,@dksghkddml_dmsgP,카라미 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-07 16:17:37+00:00,0,밈/유머
Ugw3_foo_6-M1pM65xd4AaABAg,DY_Iz5-uuVA,@user-kl7sh7nw4m,찾는데 좀 걸리는데? ㅋㅋ,0,2025-08-07 11:44:20+00:00,0,밈/유머
Ugy4DT36Ju4ZFI_pMT54AaABAg,DY_Iz5-uuVA,@Dnk9202,눈이 다른데??,0,2025-08-07 07:15:39+00:00,0,밈/유머
Ugxmv7cOZSRrwJTqw5l4AaABAg,DY_Iz5-uuVA,@김민준-k8c6u,카라미 미쳤낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-07 04:15:08+00:00,0,밈/유머
UgxrAg9Q1bqthRbPwUl4AaABAg,DY_Iz5-uuVA,@leemukii,카라미 데뷔해라ㅋㅋㄱㅋ,0,2025-08-07 02:15:35+00:00,0,밈/유머
UgzoyQami3BNCMV517l4AaABAg,DY_Iz5-uuVA,@mandu8257,보자마자  맨 오른쪽애 옷 색깔 바꼈네 하고 있었는데.. 카라미란 말 듣기 전까지 진짜 1도 몰랐....,1,2025-08-06 23:29:51+00:00,0,밈/유머
Ugw8aLC4dy9IU1CQ8Md4AaABAg,DY_Iz5-uuVA,@바쿠쌉꿀마,와 인지하는데 몇초 걸린듯 ㅋㄱㅋㅋ,0,2025-08-06 16:43:48+00:00,0,밈/유머
UgzcYvh3ywYFltZ6nlJ4AaABAg,DY_Iz5-uuVA,@안알레,본인이잖아 ㅋㅋㅋ,0,2025-08-06 16:19:09+00:00,0,밈/유머
UgwVTX7Ix7XZNXlprqF4AaABAg,DY_Iz5-uuVA,@Jizosometimes,어이가 없네 ㅋㅋ,0,2025-08-06 15:49:00+00:00,0,밈/유머
Ugxk0Iy4Q0SbgYtmWlF4AaABAg,DY_Iz5-uuVA,@어쩔-s6v,1초만에 찾았는뎅?ㅋㅋㅋㅋㅋ 근데 진짜 위화감 존나 없네 ㅋㅋㅋㅋㅋ😂❤,0,2025-08-06 13:22:57+00:00,0,밈/유머
Ugw_IkFNKnVKXJ8C7FN4AaABAg,DY_Iz5-uuVA,@강태영-m3s,고증 맞네,0,2025-08-06 12:43:39+00:00,0,밈/유머
Ugzfc4gwaSl1vbBS5XV4AaABAg,DY_Iz5-uuVA,@_decalk8260,저거 드라마로 나오면 카라미는 100% 나온다ㅋㅋㅋㅋㅋ,0,2025-08-06 12:25:48+00:00,0,밈/유머
UgyndAhQxoKMNmPyHQ54AaABAg,DY_Iz5-uuVA,@chillguy9842,손 질감이 달라서 뭐지했는데 카라미 ㅋㅋㅋㅋㅋㅋ,0,2025-08-06 11:03:24+00:00,0,밈/유머
Ugw7Qvg7yjOa2qjMm8d4AaABAg,DY_Iz5-uuVA,@lamiris5610,로멘스쿠나 어서오고,0,2025-08-06 06:02:07+00:00,0,밈/유머
UgzYX7Le3EewoJ0a21d4AaABAg,DY_Iz5-uuVA,@xnrxnenr,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-06 05:22:17+00:00,0,밈/유머
Ugxd3I_jqrn6V4vvUlB4AaABAg,DY_Iz5-uuVA,@herfollowers9374,현실판이 저깄었네 아이돌 데뷔하셔야 할듯,0,2025-08-06 04:23:31+00:00,0,밈/유머
UgxnLsqXNSyikwzi6nx4AaABAg,DY_Iz5-uuVA,@이지훈-w8k,"저도 카라미인거 인지 못 하고
어? 치아가 좀 더 많이 보이는거 같은데? 라고 생각함 ㅋㅋㅋ",0,2025-08-05 14:18:22+00:00,0,밈/유머
Ugz27cT_2c6cQm__ktp4AaABAg,DY_Iz5-uuVA,@오승재-y3h,로맨스만 그림체가 약간 다른가 했는데 머릿속에서 갑자기 전기가 찌릿하고 떠오르는 한명,0,2025-08-05 13:01:56+00:00,0,밈/유머
